playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey,playerRole
1630529,"Herbert Jones",2.39,6,1.17,9,1.23,21,-0.21,410,-0.04,346,-0.17,433,0.89,20,0.08,215,0.8,16,0.82,92,0.57,63,0.25,175,1.08,6,0.58,27,0.51,31,1.26,78,0.69,91,0.58,120,"2021-22",1610612740,"NOP","1630529_2021-22","No Role Available"
1630530,"Trey Murphy III",0.26,184,0.4,111,-0.15,390,-0.54,524,-0.19,458,-0.35,521,-0.03,337,-0.22,456,0.18,157,1.81,20,0.53,74,1.28,22,-0.05,345,0.18,136,-0.23,499,-0.19,356,-0.1,352,-0.09,320,"2021-22",1610612740,"NOP","1630530_2021-22","No Role Available"
1630533,"Ziaire Williams",-0.72,522,-0.69,551,-0.03,307,0.61,71,0.21,136,0.39,85,0.43,103,0.53,52,-0.1,375,0.52,136,0.53,76,0.01,301,-0.39,517,-0.43,560,0.04,247,0.83,113,0.29,158,0.54,129,"2021-22",1610612763,"MEM","1630533_2021-22","No Role Available"
1630535,"Greg Brown III",-1.34,575,-0.62,539,-0.71,546,-0.76,561,-0.26,481,-0.51,551,-0.12,386,-0.79,593,0.68,29,-0.3,407,0.14,201,-0.44,469,-0.44,536,0.01,307,-0.43,574,-1.88,580,-0.71,530,-1.17,567,"2021-22",1610612757,"POR","1630535_2021-22","No Role Available"
1626158,"Richaun Holmes",-0.43,460,0.01,305,-0.42,491,-0.39,493,0.08,214,-0.47,546,-0.58,540,-0.4,527,-0.19,431,-0.34,420,-0.3,463,-0.04,328,0.01,300,-0.06,359,0.05,228,-0.64,474,-0.08,340,-0.57,491,"2021-22",1610612758,"SAC","1626158_2021-22","No Role Available"
1630536,"Sharife Cooper",-0.36,437,-0.06,356,-0.3,453,-0.3,454,-0.09,390,-0.21,455,-0.07,360,0.01,279,-0.07,357,-0.31,409,0.19,181,-0.5,490,-0.05,337,-0.06,358,0.01,276,-0.5,447,-0.07,332,-0.43,453,"2021-22",1610612737,"ATL","1630536_2021-22","No Role Available"
1630537,"Chris Duarte",0.27,179,0.26,158,0.01,264,0.48,102,0.54,47,-0.05,339,-0.49,521,-0.12,396,-0.37,510,-0.29,404,-0.17,404,-0.11,368,-0.26,478,0.12,169,-0.38,561,0.24,195,0.8,76,-0.57,492,"2021-22",1610612754,"IND","1630537_2021-22","No Role Available"
1630538,"Bones Hyland",-0.61,506,-0.84,569,0.23,152,0.37,133,-0.05,357,0.42,77,-1.04,591,-1.28,604,0.24,137,-0.51,453,-0.28,453,-0.23,417,0.26,130,-0.25,493,0.5,32,0.5,154,-0.62,511,1.12,49,"2021-22",1610612743,"DEN","1630538_2021-22","No Role Available"
1630539,"Kai Jones",-0.18,384,-0.08,372,-0.1,368,0.02,253,0.09,204,-0.06,351,0.13,198,-0.05,339,0.18,158,0.09,246,-0.21,422,0.3,156,-0.1,382,0.1,185,-0.2,483,-0.18,352,0.05,244,-0.22,388,"2021-22",1610612766,"CHA","1630539_2021-22","No Role Available"
1630540,"Miles McBride",0.79,86,0.31,138,0.48,106,0.42,119,0.36,88,0.06,217,0.17,184,-0.32,505,0.49,64,0.35,164,0.71,43,-0.36,443,0.33,105,-0.18,463,0.51,30,1.06,94,0.45,126,0.61,110,"2021-22",1610612752,"NYK","1630540_2021-22","No Role Available"
1630541,"Moses Moody",-0.6,503,-0.08,376,-0.52,505,0.01,268,-0.02,323,0.03,238,-0.92,581,-0.35,516,-0.57,569,-0.23,387,0.71,42,-0.94,565,-0.39,520,-0.25,496,-0.14,438,-0.89,508,-0.17,398,-0.71,521,"2021-22",1610612744,"GSW","1630541_2021-22","No Role Available"
1630543,"Isaiah Jackson",-0.03,311,-0.15,410,0.12,194,0.18,185,-0.27,487,0.44,73,0.4,113,0.32,109,0.07,222,0.12,231,-0.27,444,0.39,129,-0.43,531,-0.04,348,-0.38,564,0.01,264,-0.54,489,0.56,124,"2021-22",1610612754,"IND","1630543_2021-22","No Role Available"
1630544,"Tre Mann",-2.58,603,-1.25,596,-1.32,597,-0.71,557,-0.08,386,-0.63,576,-0.24,448,-0.04,325,-0.2,442,-0.83,516,-0.76,577,-0.06,339,-0.51,553,-0.33,525,-0.18,468,-2.04,586,-0.68,524,-1.36,583,"2021-22",1610612760,"OKC","1630544_2021-22","No Role Available"
1630550,"JT Thor",-0.67,513,-0.66,548,-0.02,289,-0.08,341,0.06,227,-0.14,413,0.24,157,-0.15,417,0.39,87,0.42,149,0.07,242,0.35,142,-0.33,497,-0.21,477,-0.12,416,-0.04,287,0.09,216,-0.13,344,"2021-22",1610612766,"CHA","1630550_2021-22","No Role Available"
1630551,"Justin Champagnie",0.29,174,-0.16,415,0.45,110,0.04,243,-0.1,401,0.14,166,-0.29,471,-0.45,545,0.16,171,0.7,104,-0.39,496,1.1,32,0.3,113,0.04,238,0.26,90,0.48,156,-0.23,419,0.71,99,"2021-22",1610612761,"TOR","1630551_2021-22","No Role Available"
1630552,"Jalen Johnson",-0.33,428,-0.04,343,-0.29,448,-0.07,333,0.07,219,-0.14,414,-0.04,346,0.01,273,-0.05,344,-0.54,463,-0.03,322,-0.51,495,-0.02,307,-0.04,340,0.02,266,-0.35,401,0.01,271,-0.36,429,"2021-22",1610612737,"ATL","1630552_2021-22","No Role Available"
1630561,"David Duke Jr.",0.58,124,0.06,258,0.53,101,-0.37,486,-0.15,438,-0.21,457,-0.06,357,-0.07,361,0.01,292,1.38,37,0.49,80,0.89,50,0.33,108,0.09,191,0.23,100,-0.03,284,-0.11,357,0.08,225,"2021-22",1610612751,"BKN","1630561_2021-22","No Role Available"
1630563,"Joshua Primo",-0.78,533,-0.3,473,-0.48,497,-0.24,424,0.06,230,-0.3,496,-0.39,495,-0.25,475,-0.13,400,-0.59,471,-0.14,396,-0.45,470,-0.53,557,-0.36,542,-0.17,460,-1.18,535,-0.5,482,-0.69,515,"2021-22",1610612759,"SAS","1630563_2021-22","No Role Available"
1630625,"Dalano Banton",0.23,186,0.36,123,-0.13,378,-0.51,517,-0.31,501,-0.2,453,0.03,275,0.07,222,-0.05,337,1.32,39,0.49,81,0.83,58,0.1,211,0.29,94,-0.2,476,-0.34,397,0.15,198,-0.49,468,"2021-22",1610612761,"TOR","1630625_2021-22","No Role Available"
1630644,"Mac McClung",-0.11,351,-0.14,403,0.03,241,0.1,211,0.05,236,0.05,223,-0.15,405,-0.31,501,0.16,174,0.01,274,0.18,185,-0.16,389,-0.08,369,-0.08,383,0.01,296,0.15,214,0.02,266,0.13,207,"2021-22",1610612741,"CHI","1630644_2021-22","No Role Available"
1627739,"Kris Dunn",-0.73,523,-0.79,564,0.06,223,0.06,229,-0.18,450,0.24,125,-0.86,574,-0.81,596,-0.05,341,0.1,242,-0.3,461,0.4,125,-0.04,332,0.24,118,-0.28,528,-0.34,399,-0.5,484,0.16,205,"2021-22",1610612757,"POR","1627739_2021-22","No Role Available"
1630647,"Eugene Omoruyi",0.07,238,0.07,247,0.01,266,0.01,277,0.01,298,0.01,265,0.12,211,0.04,249,0.08,218,0.04,264,-0.02,313,0.06,263,-0.02,317,0.05,230,-0.07,376,-0.02,276,0.05,237,-0.07,313,"2021-22",1610612742,"DAL","1630647_2021-22","No Role Available"
1630648,"Jordan Schakel",0.14,211,0.13,220,0.01,259,0.01,270,0.05,234,-0.04,327,0.27,149,0.18,169,0.09,213,-0.03,296,0.07,244,-0.09,353,0.03,263,0.02,260,0.01,279,0.02,258,0.13,204,-0.11,333,"2021-22",1610612764,"WAS","1630648_2021-22","No Role Available"
1630678,"Terry Taylor",0.36,155,-0.31,474,0.66,79,-0.75,559,-1.12,604,0.37,91,0.74,36,0.82,18,-0.08,362,1.44,35,0.02,287,1.42,16,-0.05,339,0.11,173,-0.16,455,-1.06,523,-1.54,598,0.49,134,"2021-22",1610612754,"IND","1630678_2021-22","No Role Available"
1630698,"Kevin Pangos",-0.22,393,-0.12,398,-0.1,364,-0.18,392,-0.27,488,0.09,199,-0.68,554,-0.41,531,-0.27,473,-0.33,414,0.05,260,-0.38,448,-0.03,324,-0.18,459,0.14,144,-0.62,469,-0.61,507,0.01,274,"2021-22",1610612739,"CLE","1630698_2021-22","No Role Available"
1630758,"Aleem Ford",-0.13,360,-0.06,354,-0.07,339,0.02,257,0.01,301,0.03,237,0.01,311,-0.04,330,0.03,270,-0.73,500,-0.62,550,-0.11,363,-0.11,389,-0.07,376,-0.04,340,-0.37,408,-0.24,429,-0.13,343,"2021-22",1610612753,"ORL","1630758_2021-22","No Role Available"
1630846,"Olivier Sarr",0.34,162,0.69,54,-0.35,469,0.19,176,0.04,241,0.15,161,-0.02,321,0.4,80,-0.42,525,0.46,142,0.06,256,0.4,124,-0.17,430,0.17,141,-0.34,553,0.18,204,0.33,146,-0.15,353,"2021-22",1610612760,"OKC","1630846_2021-22","No Role Available"
1630994,"Gabriel Lundberg",0.12,215,0.07,250,0.05,227,0.03,252,-0.03,339,0.06,213,-0.31,475,-0.19,441,-0.12,393,-0.02,290,-0.11,374,0.09,236,0.19,164,0.13,160,0.06,217,0.14,218,-0.03,306,0.17,200,"2021-22",1610612756,"PHX","1630994_2021-22","No Role Available"
200746,"LaMarcus Aldridge",-0.1,345,-0.43,503,0.33,129,0.3,149,0.21,139,0.09,200,0.26,152,0.26,133,0.01,301,-0.49,450,0.1,224,-0.59,506,-0.54,560,-0.68,597,0.13,153,0.06,239,-0.12,366,0.18,198,"2021-22",1610612751,"BKN","200746_2021-22","No Role Available"
200768,"Kyle Lowry",0.86,73,0.96,23,-0.11,370,0.59,78,0.18,147,0.41,78,0.66,44,0.56,48,0.1,205,0.83,89,1.14,12,-0.3,430,0.21,154,0.46,46,-0.25,516,1.41,64,1.1,43,0.31,174,"2021-22",1610612748,"MIA","200768_2021-22","No Role Available"
200782,"P.J. Tucker",0.84,77,0.42,105,0.42,116,0.77,48,0.57,39,0.2,141,0.18,178,-0.3,500,0.48,68,0.73,100,0.13,210,0.6,90,0.25,132,0.25,115,0.01,291,1.75,38,0.82,74,0.94,65,"2021-22",1610612748,"MIA","200782_2021-22","No Role Available"
201152,"Thaddeus Young",0.02,271,0.5,88,-0.48,498,-0.53,522,-0.21,469,-0.32,504,0.2,171,0.73,24,-0.53,557,0.36,163,0.17,188,0.19,200,0.23,144,0.53,32,-0.3,540,-0.42,425,0.39,131,-0.81,538,"2021-22",1610612759,"SAS","201152_2021-22","No Role Available"
201569,"Eric Gordon",-0.4,452,-0.6,534,0.21,159,0.9,35,0.36,90,0.55,53,0.62,52,0.11,196,0.51,61,-1.27,569,-0.2,418,-1.07,582,-0.14,408,-0.35,541,0.22,107,0.59,137,-0.02,297,0.61,111,"2021-22",1610612745,"HOU","201569_2021-22","No Role Available"
201959,"Taj Gibson",-0.17,376,0.02,281,-0.19,409,0.52,92,0.69,25,-0.17,435,-0.42,502,-0.07,357,-0.36,506,0.92,79,0.31,125,0.61,87,0.07,224,-0.15,449,0.22,104,0.88,109,0.76,81,0.12,214,"2021-22",1610612752,"NYK","201959_2021-22","No Role Available"
202066,"Garrett Temple",-2.37,601,-0.96,581,-1.4,599,-1.67,604,-0.75,595,-0.91,599,-0.48,520,-0.25,473,-0.23,455,-0.81,513,-1.01,593,0.2,193,-0.36,505,-0.04,333,-0.32,546,-3.33,605,-1.58,601,-1.75,597,"2021-22",1610612740,"NOP","202066_2021-22","No Role Available"
202326,"DeMarcus Cousins",0.46,140,-0.18,422,0.64,86,0.19,173,-0.32,508,0.52,58,-0.09,373,-0.35,511,0.26,126,1.53,32,0.63,56,0.9,48,-0.54,559,-0.09,388,-0.45,576,0.34,179,-0.47,479,0.81,85,"2021-22",1610612749,"MIL","202326_2021-22","No Role Available"
202328,"Greg Monroe",0.03,257,-0.3,469,0.33,131,0.03,248,-0.03,327,0.06,215,-0.29,469,-0.35,515,0.06,237,0.4,153,-0.18,410,0.58,95,0.25,135,0.2,128,0.05,233,0.02,259,-0.1,353,0.12,212,"2021-22",1610612750,"MIN","202328_2021-22","No Role Available"
202330,"Gordon Hayward",-0.69,514,0.26,160,-0.95,572,-0.35,476,-0.12,413,-0.23,467,-0.12,392,0.36,97,-0.49,544,-0.65,485,0.16,194,-0.81,543,0.58,46,0.25,112,0.32,70,-0.37,407,0.12,207,-0.49,470,"2021-22",1610612766,"CHA","202330_2021-22","No Role Available"
202331,"Paul George",0.65,114,1.24,5,-0.59,517,0.59,82,0.46,64,0.13,174,0.82,28,0.95,8,-0.13,399,-1.17,557,-0.11,380,-1.06,580,0.42,79,0.86,6,-0.44,575,1.24,80,1.7,10,-0.46,463,"2021-22",1610612746,"LAC","202331_2021-22","No Role Available"
202355,"Hassan Whiteside",1.4,30,0.16,206,1.24,19,1.03,27,0.12,180,0.91,15,0.47,87,0.07,224,0.4,85,2.33,5,0.08,235,2.25,3,-0.3,490,-0.13,435,-0.17,458,2.31,16,0.16,194,2.15,4,"2021-22",1610612762,"UTA","202355_2021-22","No Role Available"
202357,"Nemanja Bjelica",0.34,165,0.35,126,-0.02,288,0.76,52,0.44,67,0.32,99,-0.74,562,-0.27,480,-0.47,537,-0.63,483,0.11,217,-0.74,535,-0.24,470,-0.06,362,-0.18,464,0.55,141,0.7,90,-0.15,355,"2021-22",1610612744,"GSW","202357_2021-22","No Role Available"
203087,"Jeremy Lamb",0.24,185,0.1,229,0.14,188,0.39,127,0.33,97,0.06,220,0.61,56,0.02,270,0.59,43,0.83,88,0.22,167,0.61,85,0.48,65,-0.03,330,0.51,29,1.39,65,0.46,123,0.93,68,"2021-22",1610612754,"IND","203087_2021-22","No Role Available"
203090,"Maurice Harkless",0.28,175,0.28,150,0.01,270,0.17,186,0.03,254,0.14,165,-0.78,567,-0.06,350,-0.72,584,-1.37,581,0.23,157,-1.61,603,0.27,124,0.13,159,0.14,150,-0.07,310,0.36,136,-0.43,452,"2021-22",1610612758,"SAC","203090_2021-22","No Role Available"
1626196,"Josh Richardson",0.71,100,0.25,163,0.46,109,0.06,232,-0.21,465,0.27,119,0.61,55,-0.44,540,1.05,7,0.55,132,-0.19,413,0.74,65,-0.2,449,0.26,108,-0.46,577,0.45,161,-0.35,451,0.8,87,"2021-22",1610612738,"BOS","1626196_2021-22","No Role Available"
1630224,"Jalen Green",-2.24,600,-1.03,584,-1.21,592,-1.07,587,-0.76,596,-0.3,497,0.36,128,0.4,82,-0.05,340,-2.6,605,-1.19,601,-1.41,596,-0.35,501,-0.25,495,-0.1,401,-2.69,597,-1.37,587,-1.31,581,"2021-22",1610612745,"HOU","1630224_2021-22","No Role Available"
1626159,"Justise Winslow",0.7,102,0.16,203,0.54,99,0.57,88,0.39,80,0.18,152,0.29,147,-0.42,536,0.71,25,-0.1,337,-0.23,432,0.13,217,0.29,115,0.12,166,0.17,127,1.12,89,0.54,112,0.58,119,"2021-22",1610612746,"LAC","1626159_2021-22","No Role Available"
1630225,"Isaiah Todd",0.01,293,0.15,215,-0.16,396,-0.24,422,0.02,263,-0.26,478,0.06,250,-0.03,321,0.09,210,0.07,254,0.04,265,0.03,280,-0.02,302,0.04,241,-0.05,357,-0.41,420,0.03,255,-0.44,456,"2021-22",1610612764,"WAS","1630225_2021-22","No Role Available"
1630567,"Scottie Barnes",-0.25,398,0.33,130,-0.58,515,-0.49,512,0.13,175,-0.62,573,0.36,126,0.53,54,-0.17,420,-0.19,370,-1.02,596,0.83,57,0.67,32,0.48,44,0.19,122,-0.05,291,0.48,121,-0.53,479,"2021-22",1610612761,"TOR","1630567_2021-22","No Role Available"
203109,"Jae Crowder",1.21,40,0.63,61,0.58,93,1.05,26,0.54,45,0.51,62,-0.57,537,0.01,297,-0.56,562,-1.92,600,-0.38,493,-1.54,601,1.2,4,0.46,47,0.74,8,2.09,24,1.17,34,0.92,70,"2021-22",1610612756,"PHX","203109_2021-22","No Role Available"
203110,"Draymond Green",0.92,68,1.41,2,-0.49,499,0.74,54,0.65,31,0.08,204,-0.12,388,-0.03,319,-0.09,369,0.31,175,1.22,7,-0.91,559,-0.24,471,0.37,67,-0.61,598,0.94,99,1.71,9,-0.77,531,"2021-22",1610612744,"GSW","203110_2021-22","No Role Available"
201988,"Patty Mills",0.11,223,-0.54,520,0.65,83,0.47,106,0.25,122,0.22,135,-0.23,443,0.41,77,-0.64,579,-1.37,582,-0.88,587,-0.49,488,0.42,81,-0.17,453,0.59,20,0.77,117,-0.14,377,0.91,72,"2021-22",1610612751,"BKN","201988_2021-22","No Role Available"
1626161,"Willie Cauley-Stein",0.1,226,0.28,151,-0.18,404,0.22,168,0.24,126,-0.02,300,-0.44,505,-0.15,416,-0.29,480,-0.11,345,0.07,241,-0.18,398,0.26,129,0.26,105,0.01,298,0.36,175,0.51,118,-0.14,349,"2021-22",1610612742,"DAL","1626161_2021-22","No Role Available"
1630549,"DayRon Sharpe",-0.05,322,-0.27,455,0.22,154,0.28,154,0.01,303,0.29,112,0.01,295,0.23,142,-0.23,453,1.88,19,0.57,64,1.31,20,-0.28,487,-0.13,432,-0.15,448,0.67,128,0.07,227,0.6,114,"2021-22",1610612751,"BKN","1630549_2021-22","No Role Available"
1627745,"Damian Jones",-0.53,481,0.01,289,-0.55,513,-0.3,455,-0.24,477,-0.05,342,0.14,194,-0.09,375,0.23,139,-1.71,597,-0.57,539,-1.14,583,-0.17,428,0.01,293,-0.16,456,-1.16,531,-0.63,513,-0.53,482,"2021-22",1610612758,"SAC","1627745_2021-22","No Role Available"
1626164,"Devin Booker",1.59,23,0.03,277,1.57,11,1.18,19,0.29,111,0.89,17,-0.04,339,-0.28,490,0.25,131,-0.12,351,-0.35,482,0.23,185,0.38,89,-0.06,363,0.44,46,2.34,15,0.23,167,2.11,5,"2021-22",1610612756,"PHX","1626164_2021-22","No Role Available"
1626166,"Cameron Payne",0.55,128,0.79,40,-0.24,432,0.6,77,0.55,43,0.05,227,-1.05,593,-0.42,535,-0.64,577,0.19,207,0.06,254,0.13,215,0.13,193,0.44,51,-0.31,542,0.96,98,1.11,40,-0.15,356,"2021-22",1610612756,"PHX","1626166_2021-22","No Role Available"
1626167,"Myles Turner",1.47,29,1.11,14,0.36,125,0.08,217,0.22,135,-0.14,409,-0.09,376,0.31,118,-0.41,520,-0.1,338,0.3,130,-0.4,455,0.44,73,0.34,78,0.1,175,0.61,134,0.8,75,-0.19,379,"2021-22",1610612754,"IND","1626167_2021-22","No Role Available"
1626168,"Trey Lyles",-0.63,508,-0.44,505,-0.18,405,-0.88,572,-0.65,579,-0.24,469,0.5,80,0.06,233,0.44,78,-1.07,541,-0.14,401,-0.92,563,-0.4,523,-0.33,532,-0.07,372,-1.44,560,-1.08,569,-0.36,428,"2021-22",1610612765,"DET","1626168_2021-22","No Role Available"
1626169,"Stanley Johnson",-0.47,469,-1.06,587,0.59,92,-0.09,346,-0.74,594,0.65,35,-0.11,383,-0.11,390,0.01,299,-1.11,549,-0.73,571,-0.38,449,0.34,100,0.03,244,0.31,74,0.11,224,-1.13,574,1.23,44,"2021-22",1610612747,"LAL","1626169_2021-22","No Role Available"
1626171,"Bobby Portis",0.8,83,0.61,67,0.19,166,0.72,56,0.16,157,0.56,48,-1.17,599,0.16,177,-1.33,604,1.6,27,0.64,53,0.95,45,-0.11,387,-0.28,508,0.17,126,1.21,82,0.11,211,1.1,51,"2021-22",1610612749,"MIL","1626171_2021-22","No Role Available"
1626172,"Kevon Looney",0.62,116,0.09,239,0.53,100,1.11,23,0.22,131,0.88,18,0.06,247,0.5,57,-0.45,533,2.19,9,0.64,55,1.55,13,-0.95,599,-0.58,588,-0.37,559,1.18,84,0.08,225,1.1,50,"2021-22",1610612744,"GSW","1626172_2021-22","No Role Available"
1626174,"Christian Wood",-2.05,598,-0.63,544,-1.42,600,-0.05,318,-0.2,461,0.15,164,0.76,34,0.18,168,0.58,47,-0.36,424,0.4,107,-0.76,537,-1.21,605,-0.4,551,-0.81,604,-1.83,578,-0.67,518,-1.16,566,"2021-22",1610612745,"HOU","1626174_2021-22","No Role Available"
1630556,"Kessler Edwards",0.11,218,-0.21,430,0.32,134,-0.12,360,-0.44,540,0.32,101,0.21,164,0.65,40,-0.43,530,1.7,23,0.37,113,1.33,19,-0.62,576,-0.28,511,-0.34,551,-0.39,414,-1.01,565,0.62,109,"2021-22",1610612751,"BKN","1630556_2021-22","No Role Available"
1626179,"Terry Rozier",1.13,49,0.39,113,0.74,71,0.07,226,-0.16,440,0.22,132,0.06,242,0.32,108,-0.26,468,-0.53,460,0.13,205,-0.67,522,0.31,110,-0.17,456,0.48,34,0.5,151,-0.04,309,0.53,130,"2021-22",1610612766,"CHA","1626179_2021-22","No Role Available"
1630557,"Corey Kispert",0.35,161,-0.63,540,0.98,48,0.66,64,-0.1,399,0.75,28,-0.17,416,-0.24,469,0.07,221,0.41,150,-0.02,312,0.43,117,-0.39,518,-0.86,604,0.46,40,0.4,165,-1.06,567,1.46,28,"2021-22",1610612764,"WAS","1630557_2021-22","No Role Available"
202397,"Ish Smith",-1.23,571,-0.35,487,-0.88,562,-0.43,501,-0.37,523,-0.06,347,-0.67,552,-0.3,498,-0.37,513,-1.09,547,-0.71,568,-0.38,450,-0.07,360,0.16,149,-0.23,500,-1.56,567,-0.77,541,-0.79,533,"2021-22",1610612766,"CHA","202397_2021-22","No Role Available"
202681,"Kyrie Irving",0.69,108,-0.08,377,0.78,65,0.77,49,0.14,172,0.63,39,-0.78,566,-1.1,601,0.32,107,-0.76,503,-0.87,585,0.11,226,0.72,28,0.03,248,0.69,10,1.69,43,-0.25,430,1.93,13,"2021-22",1610612751,"BKN","202681_2021-22","No Role Available"
1628221,"Gabe York",0.01,280,-0.07,363,0.08,212,-0.07,330,-0.09,395,0.03,241,0.11,219,-0.03,313,0.13,187,-0.12,349,-0.05,333,-0.07,341,0.07,225,0.07,200,0.01,302,-0.05,293,-0.1,355,0.06,233,"2021-22",1610612754,"IND","1628221_2021-22","No Role Available"
1626181,"Norman Powell",-1.08,559,-1.43,603,0.35,128,-0.89,574,-1.04,603,0.14,167,0.14,197,-0.58,565,0.72,23,-1.43,587,-0.27,448,-1.16,584,-0.09,373,-0.43,561,0.34,65,-1.93,584,-2.18,605,0.26,179,"2021-22",1610612757,"POR","1626181_2021-22","No Role Available"
1626192,"Pat Connaughton",-0.03,307,0.25,164,-0.28,446,-1.18,591,-1.15,605,-0.03,308,-0.3,473,0.2,159,-0.5,552,-0.17,365,0.15,199,-0.32,434,0.03,253,0.11,174,-0.08,380,-1.88,581,-1.5,595,-0.38,435,"2021-22",1610612749,"MIL","1626192_2021-22","No Role Available"
1629674,"Neemias Queta",0.12,216,0.26,157,-0.15,388,-0.06,326,-0.09,392,0.03,239,0.46,89,0.23,146,0.24,138,0.36,162,0.14,203,0.22,186,0.13,194,0.08,198,0.05,224,0.21,201,0.05,240,0.16,206,"2021-22",1610612758,"SAC","1629674_2021-22","No Role Available"
1627820,"Tyrone Wallace",-0.13,359,-0.11,390,-0.02,296,-0.31,458,-0.28,491,-0.02,302,-0.04,340,0.03,254,-0.07,359,0.19,208,-0.03,324,0.22,189,0.01,295,0.07,207,-0.07,378,-0.41,418,-0.4,464,0.01,265,"2021-22",1610612740,"NOP","1627820_2021-22","No Role Available"
202362,"Lance Stephenson",-1.05,556,-1.08,589,0.02,246,-0.48,509,-0.65,580,0.17,155,-0.37,490,-0.67,579,0.3,112,-0.34,421,-0.32,473,-0.02,313,-0.26,479,-0.29,513,0.03,251,-1.01,520,-1.38,588,0.36,157,"2021-22",1610612737,"ATL","202362_2021-22","No Role Available"
1626195,"Willy Hernangomez",0.31,171,-0.63,542,0.94,52,-0.88,573,-0.73,593,-0.15,421,0.61,54,-0.05,346,0.66,33,2.25,7,0.08,230,2.17,4,0.39,86,0.25,113,0.13,159,-0.18,354,-0.82,550,0.64,106,"2021-22",1610612740,"NOP","1626195_2021-22","No Role Available"
1629685,"Dylan Windler",-0.61,504,0.14,217,-0.75,550,0.29,151,0.39,78,-0.1,384,-0.5,524,-0.39,524,-0.12,391,0.55,129,-0.02,317,0.57,96,-0.65,582,-0.07,369,-0.58,592,-0.06,305,0.56,108,-0.62,502,"2021-22",1610612739,"CLE","1629685_2021-22","No Role Available"
203114,"Khris Middleton",1.1,52,0.36,124,0.74,72,0.64,69,0.36,87,0.28,114,0.86,24,0.17,174,0.69,27,0.58,125,0.3,131,0.28,164,-0.45,541,-0.47,568,0.02,271,1.36,69,0.33,145,1.03,55,"2021-22",1610612749,"MIL","203114_2021-22","No Role Available"
1629686,"Deividas Sirvydis",-0.31,420,-0.07,367,-0.24,429,-0.15,383,-0.02,325,-0.13,404,-0.26,458,-0.14,408,-0.12,392,-0.21,384,0.01,310,-0.2,413,0.01,279,0.06,214,-0.06,364,-0.42,424,-0.07,326,-0.35,424,"2021-22",1610612765,"DET","1629686_2021-22","No Role Available"
1626204,"Larry Nance Jr.",-0.14,366,-0.16,413,0.02,248,-0.3,456,-0.29,494,0.01,283,0.35,131,0.31,120,0.04,261,0.65,112,-0.08,359,0.72,73,0.34,98,0.37,69,-0.02,325,0.01,266,-0.38,458,0.39,153,"2021-22",1610612757,"POR","1626204_2021-22","No Role Available"
203078,"Bradley Beal",0.87,72,0.82,37,0.06,224,0.41,121,0.79,17,-0.38,532,-0.47,519,-0.1,380,-0.37,508,0.63,117,0.45,96,0.18,202,-0.41,527,-0.18,461,-0.23,503,0.51,148,1.23,30,-0.73,525,"2021-22",1610612764,"WAS","203078_2021-22","No Role Available"
1628374,"Lauri Markkanen",1.27,36,0.14,219,1.14,32,0.69,59,-0.12,417,0.81,24,0.71,42,0.77,22,-0.06,350,-0.39,429,-0.31,466,-0.08,347,0.25,131,-0.18,458,0.43,51,1.42,63,-0.09,350,1.51,26,"2021-22",1610612739,"CLE","1628374_2021-22","No Role Available"
203482,"Kelly Olynyk",-0.19,385,-0.3,468,0.11,198,-0.15,384,-0.68,585,0.53,57,-0.46,513,-0.13,401,-0.33,491,-0.4,435,-0.23,433,-0.17,394,0.19,165,0.49,42,-0.3,539,-0.38,412,-0.76,539,0.37,155,"2021-22",1610612765,"DET","203482_2021-22","No Role Available"
1626208,"Keifer Sykes",-0.65,511,-0.32,478,-0.34,465,-0.36,481,-0.32,506,-0.04,320,0.54,68,0.21,158,0.33,104,-1.23,564,-0.43,506,-0.8,542,0.18,169,0.03,242,0.14,146,-0.54,454,-0.4,463,-0.14,347,"2021-22",1610612754,"IND","1626208_2021-22","No Role Available"
203484,"Kentavious Caldwell-Pope",-0.48,473,-0.11,389,-0.38,478,-0.23,421,-0.06,366,-0.17,437,-0.04,345,-0.04,327,0.01,297,-1.13,553,-0.32,472,-0.81,544,-0.02,304,-0.14,441,0.12,167,-0.82,501,-0.58,500,-0.25,401,"2021-22",1610612764,"WAS","203484_2021-22","No Role Available"
